dbo	sp_ObtenerDetalleCuadre	1	0	0	0	0	0	inventory
dbo	sp_ObtenerDetalleEntregaAlmacenOtros_X_ID	1	0	0	0	0	0	inventory
dbo	sp_ObtenerDetalleIngresoAlmacen	1	0	0	0	0	0	inventory
dbo	sp_ObtenerDetalleIngresoAlmacenHerramientas	1	0	0	0	0	0	inventory
dbo	sp_ObtenerDetallePedidoHerramientas_X_ID	1	0	0	0	0	0	inventory
dbo	sp_ObtenerDetallePedidoVendedor_X_ID	1	0	0	0	0	0	inventory
dbo	sp_ObtenerDetalleVenta_CargoUsuario_X_ID	1	0	0	0	0	0	auth
dbo	sp_ObtenerDetalleVenta_Excedente_X_ID	1	0	0	0	0	0	inventory
dbo	sp_ObtenerDetalleVenta_Instalado_X_ID	1	0	0	0	0	0	inventory
dbo	sp_ObtenerDetalleVenta_Retirado_X_ID	1	0	0	0	0	0	inventory
dbo	sp_ObtenerDevolucion	1	0	0	0	0	0	auth
dbo	sp_ObtenerDevolucionHerramientas	1	0	0	0	0	0	auth
dbo	sp_ObtenerEntregaAlmacenOtros_X_ID	1	0	0	0	0	0	auth
dbo	sp_ObtenerEstado	1	0	0	0	0	0	general
dbo	sp_ObtenerIdTipoServicioVerificar	1	0	0	0	0	0	general
dbo	sp_ObtenerIngresoAlmacen	1	0	0	0	0	0	auth
dbo	sp_ObtenerIngresoAlmacen_E18	1	0	0	0	0	0	auth
dbo	sp_ObtenerIngresoAlmacenBol	1	0	0	0	0	0	auth
dbo	sp_ObtenerIngresoAlmacenHerramienta	1	0	0	0	0	0	auth
dbo	sp_ObtenerIngresoAlmacenLocal	1	0	0	0	0	0	auth
dbo	sp_ObtenerKitDecodificadores	1	0	0	0	0	0	inventory
dbo	sp_ObtenerListaDevolucion	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaDevolucion_RangoFecha	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaDevolucionHerramientas	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaDevolucionHerramientas_RangoFecha	1	0	0	0	0	0	auth
dbo	sp_ObtenerListadoSucursal	1	0	0	0	0	0	general
dbo	sp_ObtenerListaIngresoAlmacen	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaIngresoAlmacen_Devolucion	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaIngresoAlmacen_RangoFecha	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaIngresoAlmacenHerra_RangoFecha	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaIngresoAlmacenHerramienta	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaIngresoAlmacenMET_RangoFecha	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaOrdenesTrabajo	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaOrdenesTrabajoRFechas	1	0	0	0	0	0	auth
dbo	sp_ObtenerListaTipoDevolucion	1	0	0	0	0	0	general
dbo	sp_ObtenerNotasDeVenta	1	1	1	1	0	1	inventory
